crop,soil_type,Seedling Stage,Moisture,Temperature,Humidity,Rainfall,Result
Wheat,Black Soil,Pollination,36,42,29,45.66,1
Wheat,Black Soil,Pollination,37,43,26,97.05,1
Wheat,Black Soil,Pollination,38,44,23,203.88,1
Wheat,Black Soil,Pollination,39,45,20,255.44,1
Wheat,Black Soil,Pollination,40,46,17,179.81,1
Wheat,Black Soil,Pollination,41,25,80,123.45,1
Wheat,Black Soil,Pollination,42,26,77,57.89,1
Wheat,Black Soil,Pollination,43,27,74,22.13,1
Wheat,Black Soil,Pollination,44,28,71,8.56,1
Wheat,Black Soil,Pollination,45,29,68,0,1
Wheat,Black Soil,Pollination,46,30,65,4.13,1
Wheat,Black Soil,Pollination,47,31,62,23.83,1
Wheat,Black Soil,Pollination,48,32,59,50.48,1
Wheat,Black Soil,Pollination,49,33,56,110.73,1
Wheat,Black Soil,Pollination,50,34,53,198.26,1
Wheat,Black Soil,Pollination,51,35,50,251.27,1
Wheat,Black Soil,Pollination,52,36,47,190.23,1
Wheat,Black Soil,Pollination,53,37,44,101.28,1
Wheat,Black Soil,Pollination,54,38,41,60.1,1
Wheat,Black Soil,Pollination,55,39,38,17.9,1
Wheat,Black Soil,Pollination,56,40,35,18.85,1
Wheat,Black Soil,Pollination,57,41,32,5,1
Wheat,Black Soil,Pollination,58,42,29,0.56,1
Wheat,Black Soil,Pollination,59,43,26,13.67,1
Wheat,Black Soil,Pollination,60,44,23,68.53,1
Wheat,Black Soil,Pollination,61,45,20,101.17,1
Wheat,Black Soil,Pollination,62,46,17,213.71,1
Wheat,Black Soil,Pollination,63,25,80,237.76,1
Wheat,Black Soil,Pollination,64,26,77,171.64,1
Wheat,Black Soil,Pollination,65,27,74,111.8,1
Wheat,Black Soil,Pollination,66,28,71,59.25,1
Wheat,Black Soil,Pollination,67,29,68,13.44,1
Wheat,Black Soil,Pollination,68,30,65,0,1
Wheat,Black Soil,Pollination,69,31,62,5.99,1
Wheat,Black Soil,Pollination,70,32,59,13.52,2
Wheat,Black Soil,Pollination,71,33,56,16.07,2
Wheat,Black Soil,Pollination,72,34,53,38.09,2
Wheat,Black Soil,Pollination,73,35,50,105.22,2
Wheat,Black Soil,Pollination,74,36,47,201.69,2
Wheat,Black Soil,Pollination,75,37,44,246.56,2
Wheat,Black Soil,Pollination,76,38,41,187.79,2
Wheat,Black Soil,Pollination,77,39,38,116.12,2
Wheat,Black Soil,Pollination,78,40,35,59.95,2
Wheat,Black Soil,Pollination,79,41,32,17.64,2
Wheat,Black Soil,Pollination,80,42,29,12.75,2
Wheat,Black Soil,Pollination,81,43,26,0,0
Wheat,Black Soil,Pollination,82,44,23,11.02,0
Wheat,Black Soil,Pollination,83,45,20,30.83,0
Wheat,Black Soil,Pollination,84,46,17,43.35,0
Wheat,Black Soil,Pollination,85,25,80,101.02,0
Wheat,Black Soil,Pollination,86,26,77,205.56,0
Wheat,Black Soil,Pollination,87,27,74,256.15,0
Wheat,Black Soil,Pollination,88,28,71,169.21,0
Wheat,Black Soil,Pollination,89,29,68,115.97,0
Wheat,Black Soil,Pollination,90,30,65,35.28,0
Wheat,Black Soil,Pollination,91,31,62,22.66,0
Wheat,Black Soil,Pollination,92,32,59,0,0
Wheat,Black Soil,Pollination,93,33,56,0,0
Wheat,Black Soil,Pollination,94,34,53,0,0
Wheat,Black Soil,Pollination,95,35,50,27.81,0
Wheat,Black Soil,Pollination,96,36,47,40.15,0
Wheat,Black Soil,Pollination,97,37,44,108.61,0
Wheat,Black Soil,Pollination,98,38,41,213.81,0
Wheat,Black Soil,Pollination,99,39,38,238.64,0
Wheat,Black Soil,Pollination,100,40,35,193.05,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,1,41,32,138.76,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,2,42,29,45.33,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,3,43,26,18.32,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,4,44,23,3.84,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,5,45,20,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,6,46,17,14.26,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,7,25,80,16.61,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,8,26,77,46.61,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,9,27,74,96.14,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,10,28,71,206.13,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,11,29,68,234.57,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,12,30,65,203.34,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,13,31,62,144.97,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,14,32,59,49.67,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,15,33,56,28.33,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,16,34,53,18.95,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,17,35,50,13.59,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,18,36,47,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,37,44,18.58,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,20,38,41,54.69,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,21,39,38,80.33,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,22,40,35,182.58,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,23,41,32,242.47,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,24,42,29,191.93,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,25,43,26,118.1,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,26,44,23,43.68,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,27,45,20,14.15,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,28,46,17,0.34,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,29,25,80,1.82,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,30,26,77,8.28,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,31,27,74,28.53,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,32,28,71,33.78,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,33,29,68,94.18,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,34,30,65,206.49,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,35,31,62,252.97,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,36,32,59,196.37,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,37,33,56,117.38,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,38,34,53,78.29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,39,35,50,9.5,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,40,36,47,15.29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,41,37,44,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,42,38,41,4.95,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,43,39,38,12,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,44,40,35,56.08,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,45,41,32,89.05,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,46,42,29,192.62,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,47,43,26,262.16,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,48,44,23,184.37,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,49,45,20,126,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,50,46,17,61.72,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,51,25,80,16.13,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,52,26,77,11.06,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,53,27,74,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,54,28,71,1.96,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,55,29,68,14.01,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,56,30,65,78.54,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,57,31,62,95.29,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,58,32,59,210.71,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,59,33,56,248.81,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,60,34,53,187.1,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,61,35,50,102.62,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,62,36,47,63.05,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,63,37,44,25.87,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,64,38,41,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,65,39,38,0.99,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,66,40,35,0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,67,41,32,27.47,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,68,42,29,48.76,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,69,43,26,96.78,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,70,44,23,171.42,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,71,45,20,239.21,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,72,46,17,179.8,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,73,25,80,114.87,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,74,26,77,52.09,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,75,27,74,17.86,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,76,28,71,6.24,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,77,29,68,16.45,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,78,30,65,15.38,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,79,31,62,16.66,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,80,32,59,35.4,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,81,33,56,111.38,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,82,34,53,197.7,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,83,35,50,232.84,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,84,36,47,166.58,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,85,37,44,100.69,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,86,38,41,74.72,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,87,39,38,20.54,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,88,40,35,1.79,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,89,41,32,1.26,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,90,42,29,8.78,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,91,43,26,6.85,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,92,44,23,32.83,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,93,45,20,90.52,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,94,46,17,215.96,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,95,25,80,231.09,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,96,26,77,184.91,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,97,27,74,137.38,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,98,28,71,45.96,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,99,29,68,17.1,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,100,30,65,18.72,0
Wheat,Black Soil,Maturation,1,31,62,4.32,1
Wheat,Black Soil,Maturation,2,32,59,0,1
Wheat,Black Soil,Maturation,3,33,56,24.86,1
Wheat,Black Soil,Maturation,4,34,53,60.32,1
Wheat,Black Soil,Maturation,5,35,50,115.67,1
Wheat,Black Soil,Maturation,6,36,47,204.36,1
Wheat,Black Soil,Maturation,7,37,44,263.78,1
Wheat,Black Soil,Maturation,8,38,41,187.7,1
Wheat,Black Soil,Maturation,9,39,38,127.81,1
Wheat,Black Soil,Maturation,10,40,35,66.07,1
Wheat,Black Soil,Maturation,11,41,32,38.68,1
Wheat,Black Soil,Maturation,12,42,29,1.42,1
Wheat,Black Soil,Maturation,13,43,26,0,1
Wheat,Black Soil,Maturation,14,44,23,11.93,1
Wheat,Black Soil,Maturation,15,45,20,4.73,1
Wheat,Black Soil,Maturation,16,46,17,53.15,1
Wheat,Black Soil,Maturation,17,25,80,97.18,1
Wheat,Black Soil,Maturation,18,26,77,184.34,1
Wheat,Black Soil,Maturation,19,27,74,243.93,1
Wheat,Black Soil,Maturation,20,28,71,203.2,1
Wheat,Black Soil,Maturation,21,29,68,115.67,1
Wheat,Black Soil,Maturation,22,30,65,64.26,1
Wheat,Black Soil,Maturation,23,31,62,19.5,1
Wheat,Black Soil,Maturation,24,32,59,2.45,1
Wheat,Black Soil,Maturation,25,33,56,0,1
Wheat,Black Soil,Maturation,26,34,53,29.81,1
Wheat,Black Soil,Maturation,27,35,50,15.02,1
Wheat,Black Soil,Maturation,28,36,47,39.61,1
Wheat,Black Soil,Maturation,29,37,44,89.99,1
Wheat,Black Soil,Maturation,30,38,41,197.01,1
Wheat,Black Soil,Maturation,31,39,38,251.82,1
Wheat,Black Soil,Maturation,32,40,35,180.73,1
Wheat,Black Soil,Maturation,33,41,32,104.37,1
Wheat,Black Soil,Maturation,34,42,29,37.67,1
Wheat,Black Soil,Maturation,35,43,26,36.07,1
Wheat,Black Soil,Maturation,36,44,23,10.81,1
Wheat,Black Soil,Maturation,37,45,20,18.14,1
Wheat,Black Soil,Maturation,38,46,17,22.98,1
Wheat,Black Soil,Maturation,39,25,80,16.89,1
Wheat,Black Soil,Maturation,40,26,77,43.83,1
Wheat,Black Soil,Maturation,41,27,74,103.23,1
Wheat,Black Soil,Maturation,42,28,71,196.94,1
Wheat,Black Soil,Maturation,43,29,68,235.6,1
Wheat,Black Soil,Maturation,44,30,65,180.62,1
Wheat,Black Soil,Maturation,45,31,62,119.25,1
Wheat,Black Soil,Maturation,46,32,59,63.92,1
Wheat,Black Soil,Maturation,47,33,56,0,1
Wheat,Black Soil,Maturation,48,34,53,0,1
Wheat,Black Soil,Maturation,49,35,50,2.72,1
Wheat,Black Soil,Maturation,50,36,47,31.53,1
Wheat,Black Soil,Maturation,51,37,44,33.97,1
Wheat,Black Soil,Maturation,52,38,41,52.2,1
Wheat,Black Soil,Maturation,53,39,38,100.44,1
Wheat,Black Soil,Maturation,54,40,35,189.83,1
Wheat,Black Soil,Maturation,55,41,32,250.66,1
Wheat,Black Soil,Maturation,56,42,29,184.79,1
Wheat,Black Soil,Maturation,57,43,26,127.22,1
Wheat,Black Soil,Maturation,58,44,23,57.96,1
Wheat,Black Soil,Maturation,59,45,20,21.66,1
Wheat,Black Soil,Maturation,60,46,17,0,1
Wheat,Black Soil,Maturation,61,25,80,8.77,1
Wheat,Black Soil,Maturation,62,26,77,0,1
Wheat,Black Soil,Maturation,63,27,74,7.59,1
Wheat,Black Soil,Maturation,64,28,71,67.64,1
Wheat,Black Soil,Maturation,65,29,68,105.05,1
Wheat,Black Soil,Maturation,66,30,65,193.98,1
Wheat,Black Soil,Maturation,67,31,62,253,1
Wheat,Black Soil,Maturation,68,32,59,176.93,1
Wheat,Black Soil,Maturation,69,33,56,116.62,1
Wheat,Black Soil,Maturation,70,34,53,35.41,2
Wheat,Black Soil,Maturation,71,35,50,25.23,2
Wheat,Black Soil,Maturation,72,36,47,17.4,2
Wheat,Black Soil,Maturation,73,37,44,1.45,2
Wheat,Black Soil,Maturation,74,38,41,3.55,2
Wheat,Black Soil,Maturation,75,39,38,21.09,2
Wheat,Black Soil,Maturation,76,40,35,48.07,2
Wheat,Black Soil,Maturation,77,41,32,92.56,2
Wheat,Black Soil,Maturation,78,42,29,196.7,2
Wheat,Black Soil,Maturation,79,43,26,251.89,2
Wheat,Black Soil,Maturation,80,44,23,172.73,2
Wheat,Black Soil,Maturation,81,45,20,122.9,0
Wheat,Black Soil,Maturation,82,46,17,56.82,0
Wheat,Black Soil,Maturation,83,25,80,36.68,0
Wheat,Black Soil,Maturation,84,26,77,18.64,0
Wheat,Black Soil,Maturation,85,27,74,18.99,0
Wheat,Black Soil,Maturation,86,28,71,2.16,0
Wheat,Black Soil,Maturation,87,29,68,18.86,0
Wheat,Black Soil,Maturation,88,30,65,54.2,0
Wheat,Black Soil,Maturation,89,31,62,98.29,0
Wheat,Black Soil,Maturation,90,32,59,192.09,0
Wheat,Black Soil,Maturation,91,33,56,252.17,0
Wheat,Black Soil,Maturation,92,34,53,160.31,0
Wheat,Black Soil,Maturation,93,35,50,136.28,0
Wheat,Black Soil,Maturation,94,36,47,59.64,0
Wheat,Black Soil,Maturation,95,37,44,28.93,0
Wheat,Black Soil,Maturation,96,38,41,12.54,0
Wheat,Black Soil,Maturation,97,39,38,3.94,0
Wheat,Black Soil,Maturation,98,40,35,0.02,0
Wheat,Black Soil,Maturation,99,41,32,15.73,0
Wheat,Black Soil,Maturation,100,42,29,53.01,0
Wheat,Black Soil,Harvest,1,43,26,100.14,1
Wheat,Black Soil,Harvest,2,44,23,187.97,1
Wheat,Black Soil,Harvest,3,45,20,269.24,1
Wheat,Black Soil,Harvest,4,46,17,187.27,1
Wheat,Black Soil,Harvest,5,25,80,130.42,1
Wheat,Black Soil,Harvest,6,26,77,43.67,1
Wheat,Black Soil,Harvest,7,27,74,0,1
Wheat,Black Soil,Harvest,8,28,71,12.27,1
Wheat,Black Soil,Harvest,9,29,68,0.54,1
Wheat,Black Soil,Harvest,10,30,65,5.25,1
Wheat,Black Soil,Harvest,11,31,62,20.69,1
Wheat,Black Soil,Harvest,12,32,59,57.46,1
Wheat,Black Soil,Harvest,13,33,56,85.2,1
Wheat,Black Soil,Harvest,14,34,53,220.8,1
Wheat,Black Soil,Harvest,15,35,50,239.3,1
Wheat,Black Soil,Harvest,16,36,47,184.52,1
Wheat,Black Soil,Harvest,17,37,44,122.44,1
Wheat,Black Soil,Harvest,18,38,41,68.55,1
Wheat,Black Soil,Harvest,19,39,38,31.92,1
Wheat,Black Soil,Harvest,20,40,35,7.85,1
Wheat,Black Soil,Harvest,21,41,32,7.37,1
Wheat,Black Soil,Harvest,22,42,29,7.33,1
Wheat,Black Soil,Harvest,23,43,26,14.28,1
Wheat,Black Soil,Harvest,24,44,23,59.36,1
Wheat,Black Soil,Harvest,25,45,20,95.02,1
Wheat,Black Soil,Harvest,26,46,17,195.6,1
Wheat,Black Soil,Harvest,27,25,80,238.61,1
Wheat,Black Soil,Harvest,28,26,77,181.17,1
Wheat,Black Soil,Harvest,29,27,74,103.71,1
Wheat,Black Soil,Harvest,30,28,71,51.58,1
Wheat,Black Soil,Harvest,31,29,68,28.11,1
Wheat,Black Soil,Harvest,32,30,65,13.02,1
Wheat,Black Soil,Harvest,33,31,62,5.09,1
Wheat,Black Soil,Harvest,34,32,59,7.53,1
Wheat,Black Soil,Harvest,35,33,56,13.47,1
Wheat,Black Soil,Harvest,36,34,53,37.73,1
Wheat,Black Soil,Harvest,37,35,50,116.34,1
Wheat,Black Soil,Harvest,38,36,47,202.53,1
Wheat,Black Soil,Harvest,39,37,44,262.59,1
Wheat,Black Soil,Harvest,40,38,41,180.72,1
Wheat,Black Soil,Harvest,41,39,38,113.85,1
Wheat,Black Soil,Harvest,42,40,35,58.03,1
Wheat,Black Soil,Harvest,43,41,32,4.11,1
Wheat,Black Soil,Harvest,44,42,29,0,1
Wheat,Black Soil,Harvest,45,43,26,0,1
Wheat,Black Soil,Harvest,46,44,23,13.05,1
Wheat,Black Soil,Harvest,47,45,20,36.72,1
Wheat,Black Soil,Harvest,48,46,17,47.87,1
Wheat,Black Soil,Harvest,49,25,80,93.68,1
Wheat,Black Soil,Harvest,50,26,77,208.61,1
Wheat,Black Soil,Harvest,51,27,74,256.55,1
Wheat,Black Soil,Harvest,52,28,71,190.78,1
Wheat,Black Soil,Harvest,53,29,68,114.24,1
Wheat,Black Soil,Harvest,54,30,65,66.5,1
Wheat,Black Soil,Harvest,55,31,62,30.11,1
Wheat,Black Soil,Harvest,56,32,59,0,1
Wheat,Black Soil,Harvest,57,33,56,0,1
Wheat,Black Soil,Harvest,58,34,53,3.99,1
Wheat,Black Soil,Harvest,59,35,50,12.88,1
Wheat,Black Soil,Harvest,60,36,47,52.37,2
Wheat,Black Soil,Harvest,61,37,44,91.12,2
Wheat,Black Soil,Harvest,62,38,41,204.87,2
Wheat,Black Soil,Harvest,63,39,38,244.94,2
Wheat,Black Soil,Harvest,64,40,35,190.36,2
Wheat,Black Soil,Harvest,65,41,32,116.13,2
Wheat,Black Soil,Harvest,66,42,29,47.75,2
Wheat,Black Soil,Harvest,67,43,26,16.27,2
Wheat,Black Soil,Harvest,68,44,23,14.3,2
Wheat,Black Soil,Harvest,69,45,20,11.54,2
Wheat,Black Soil,Harvest,70,46,17,9.91,2
Wheat,Black Soil,Harvest,71,25,80,29.06,0
Wheat,Black Soil,Harvest,72,26,77,34.89,0
Wheat,Black Soil,Harvest,73,27,74,88.69,0
Wheat,Black Soil,Harvest,74,28,71,194.32,0
Wheat,Black Soil,Harvest,75,29,68,244.06,0
Wheat,Black Soil,Harvest,76,30,65,187.3,0
Wheat,Black Soil,Harvest,77,31,62,140.08,0
Wheat,Black Soil,Harvest,78,32,59,79.05,0
Wheat,Black Soil,Harvest,79,33,56,33.18,0
Wheat,Black Soil,Harvest,80,34,53,0.21,0
Wheat,Black Soil,Harvest,81,35,50,7.78,0
Wheat,Black Soil,Harvest,82,36,47,10.09,0
Wheat,Black Soil,Harvest,83,37,44,27.49,0
Wheat,Black Soil,Harvest,84,38,41,46.78,0
Wheat,Black Soil,Harvest,85,39,38,86.71,0
Wheat,Black Soil,Harvest,86,40,35,205.49,0
Wheat,Black Soil,Harvest,87,41,32,251.48,0
Wheat,Black Soil,Harvest,88,42,29,164.9,0
Wheat,Black Soil,Harvest,89,43,26,93.57,0
Wheat,Black Soil,Harvest,90,44,23,55.14,0
Wheat,Black Soil,Harvest,91,45,20,20.3,0
Wheat,Black Soil,Harvest,92,46,17,7.88,0
Wheat,Black Soil,Harvest,93,25,80,1.79,0
Wheat,Black Soil,Harvest,94,26,77,8.82,0
Wheat,Black Soil,Harvest,95,27,74,28.79,0
Wheat,Black Soil,Harvest,96,28,71,38.05,0
Wheat,Black Soil,Harvest,97,29,68,114.15,0
Wheat,Black Soil,Harvest,98,30,65,212.62,0
Wheat,Black Soil,Harvest,99,31,62,236.42,0
Wheat,Black Soil,Harvest,100,32,59,173.24,0
Wheat,Alluvial Soil,Germination,1,33,56,123.57,1
Wheat,Alluvial Soil,Germination,2,34,53,61.05,1
Wheat,Alluvial Soil,Germination,3,35,50,14.22,1
Wheat,Alluvial Soil,Germination,4,36,47,0,1
Wheat,Alluvial Soil,Germination,5,37,44,0,1
Wheat,Alluvial Soil,Germination,6,38,41,6.79,1
Wheat,Alluvial Soil,Germination,7,39,38,31.63,1
Wheat,Alluvial Soil,Germination,8,40,35,46.71,1
Wheat,Alluvial Soil,Germination,9,41,32,96.72,1
Wheat,Alluvial Soil,Germination,10,42,29,210.88,1
Wheat,Alluvial Soil,Germination,11,43,26,246.33,1
Wheat,Alluvial Soil,Germination,12,44,23,199.66,1
Wheat,Alluvial Soil,Germination,13,45,20,131.22,1
Wheat,Alluvial Soil,Germination,14,46,17,77.72,1
Wheat,Alluvial Soil,Germination,15,25,80,28.4,1
Wheat,Alluvial Soil,Germination,16,26,77,22.74,1
Wheat,Alluvial Soil,Germination,17,27,74,27.54,1
Wheat,Alluvial Soil,Germination,18,28,71,24.67,1
Wheat,Alluvial Soil,Germination,19,29,68,21.2,1
Wheat,Alluvial Soil,Germination,20,30,65,41.89,1
Wheat,Alluvial Soil,Germination,21,31,62,107.33,1
Wheat,Alluvial Soil,Germination,22,32,59,215.87,1
Wheat,Alluvial Soil,Germination,23,33,56,245.79,1
Wheat,Alluvial Soil,Germination,24,34,53,181.81,1
Wheat,Alluvial Soil,Germination,25,35,50,112.15,1
Wheat,Alluvial Soil,Germination,26,36,47,61.88,1
Wheat,Alluvial Soil,Germination,27,37,44,5.8,1
Wheat,Alluvial Soil,Germination,28,38,41,6.59,1
Wheat,Alluvial Soil,Germination,29,39,38,0,1
Wheat,Alluvial Soil,Germination,30,40,35,4.06,1
Wheat,Alluvial Soil,Germination,31,41,32,20.42,2
Wheat,Alluvial Soil,Germination,32,42,29,36.57,2
Wheat,Alluvial Soil,Germination,33,43,26,88.26,2
Wheat,Alluvial Soil,Germination,34,44,23,216.66,2
Wheat,Alluvial Soil,Germination,35,45,20,255.43,2
Wheat,Alluvial Soil,Germination,36,46,17,181.26,2
Wheat,Alluvial Soil,Germination,37,25,80,122.11,2
Wheat,Alluvial Soil,Germination,38,26,77,64.95,2
Wheat,Alluvial Soil,Germination,39,27,74,31.78,2
Wheat,Alluvial Soil,Germination,40,28,71,6.21,2
Wheat,Alluvial Soil,Germination,41,29,68,10.55,0
Wheat,Alluvial Soil,Germination,42,30,65,3.35,0
Wheat,Alluvial Soil,Germination,43,31,62,24.7,0
Wheat,Alluvial Soil,Germination,44,32,59,67.51,0
Wheat,Alluvial Soil,Germination,45,33,56,92.06,0
Wheat,Alluvial Soil,Germination,46,34,53,183.04,0
Wheat,Alluvial Soil,Germination,47,35,50,238.9,0
Wheat,Alluvial Soil,Germination,48,36,47,195.41,0
Wheat,Alluvial Soil,Germination,49,37,44,127.95,0
Wheat,Alluvial Soil,Germination,50,38,41,50.25,0
Wheat,Alluvial Soil,Germination,51,39,38,34.91,0
Wheat,Alluvial Soil,Germination,52,40,35,0,0
Wheat,Alluvial Soil,Germination,53,41,32,0,0
Wheat,Alluvial Soil,Germination,54,42,29,0.38,0
Wheat,Alluvial Soil,Germination,55,43,26,26.56,0
Wheat,Alluvial Soil,Germination,56,44,23,58.13,0
Wheat,Alluvial Soil,Germination,57,45,20,85.59,0
Wheat,Alluvial Soil,Germination,58,46,17,211.98,0
Wheat,Alluvial Soil,Germination,59,25,80,266.57,0
Wheat,Alluvial Soil,Germination,60,26,77,179.89,0
Wheat,Alluvial Soil,Germination,61,27,74,128.97,0
Wheat,Alluvial Soil,Germination,62,28,71,49.6,0
Wheat,Alluvial Soil,Germination,63,29,68,13.46,0
Wheat,Alluvial Soil,Germination,64,30,65,3.8,0
Wheat,Alluvial Soil,Germination,65,31,62,19.6,0
Wheat,Alluvial Soil,Germination,66,32,59,8.51,0
Wheat,Alluvial Soil,Germination,67,33,56,26.76,0
Wheat,Alluvial Soil,Germination,68,34,53,45.95,0
Wheat,Alluvial Soil,Germination,69,35,50,126.14,0
Wheat,Alluvial Soil,Germination,70,36,47,176.45,0
Wheat,Alluvial Soil,Germination,71,37,44,246.3,0
Wheat,Alluvial Soil,Germination,72,38,41,174.05,0
Wheat,Alluvial Soil,Germination,73,39,38,124.73,0
Wheat,Alluvial Soil,Germination,74,40,35,67.29,0
